# start - Sun May 27 21:49:34 2018
# beta: 0.016393
# n_ensamble / n_max: 8000.000000 / 40000.000000
# initial energy: 10580.532618
#
# energy acceptance step
      9167 0.48930941 0.91
      9169 0.48925193 0.91
      9164 0.48913444 0.91
      9250 0.48919715 0.91
      9285 0.48919980 0.91
      9183 0.48926249 0.91
      9306 0.48926512 0.91
      9448 0.48932777 0.91
      9372 0.48939041 0.91
      9323 0.48933301 0.91
      9388 0.48927565 0.91
      9344 0.48927827 0.91
      9397 0.48904126 0.91
      9366 0.48910382 0.91
      9443 0.48916636 0.91
      9352 0.48916901 0.91
      9354 0.48905199 0.91
      9522 0.48905467 0.91
      9628 0.48875855 0.91
      9562 0.48852259 0.91
      9528 0.48852539 0.91
      9361 0.48840898 0.91
      9316 0.48847139 0.91
      9237 0.48823601 0.91
      9204 0.48823888 0.91
      9202 0.48824174 0.91
      9314 0.48818514 0.91
      9313 0.48818802 0.91
      9378 0.48807205 0.91
      9346 0.48807496 0.91
      9215 0.48813724 0.91
      9209 0.48819951 0.91
      9243 0.48826177 0.91
      9190 0.48832401 0.91
      9096 0.48838623 0.91
      9125 0.48809235 0.91
      9109 0.48803595 0.91
      9156 0.48809813 0.91
      9093 0.48816029 0.91
      9199 0.48816317 0.91
      9209 0.48822530 0.91
      9238 0.48828741 0.91
      9213 0.48823101 0.91
      9285 0.48829310 0.91
      9332 0.48817752 0.91
      9361 0.48800291 0.91
      9331 0.48806495 0.91
      9314 0.48812697 0.91
      9343 0.48818898 0.91
      9307 0.48825097 0.91
      9239 0.48807650 0.91
      9150 0.48802033 0.91
      9203 0.48808227 0.91
      9231 0.48796711 0.91
      9202 0.48802902 0.91
      9255 0.48809092 0.91
      9287 0.48797583 0.91
      9244 0.48803770 0.91
      9087 0.48809955 0.91
      8961 0.48763123 0.91
      8948 0.48739901 0.91
      8945 0.48740205 0.91
      9060 0.48711154 0.91
      9030 0.48717331 0.91
      9048 0.48717640 0.91
      9065 0.48723814 0.91
      9046 0.48729987 0.91
      9209 0.48730292 0.91
      9178 0.48736462 0.91
      9139 0.48725042 0.91
      9155 0.48696070 0.91
      9187 0.48702235 0.91
      9163 0.48690848 0.91
      9143 0.48691162 0.91
      9295 0.48697323 0.91
      9215 0.48691791 0.91
      9107 0.48697948 0.91
      9099 0.48704104 0.91
      9056 0.48704415 0.91
      9037 0.48698885 0.91
      9065 0.48693359 0.91
      9130 0.48699509 0.91
      9009 0.48699820 0.91
      9022 0.48705967 0.91
      9022 0.48706277 0.91
      8922 0.48671613 0.91
      8928 0.48671931 0.91
      8948 0.48637342 0.91
      8974 0.48637667 0.91
      8991 0.48643805 0.91
      9038 0.48649940 0.91
      8930 0.48656075 0.91
      8997 0.48656396 0.91
      9105 0.48645100 0.91
      9043 0.48651229 0.91
      9055 0.48639943 0.91
      9134 0.48646069 0.91
      9251 0.48646392 0.91
      9231 0.48640916 0.91
      9273 0.48623853 0.91
      9222 0.48624181 0.91
      9032 0.48630300 0.91
      9008 0.48624836 0.91
      9014 0.48630952 0.91
      8998 0.48631278 0.91
      8949 0.48631604 0.91
      8835 0.48637716 0.91
      8831 0.48638040 0.91
      8841 0.48638364 0.91
      8833 0.48638687 0.91
      8718 0.48644793 0.91
      8740 0.48639335 0.91
      8757 0.48622328 0.91
      8862 0.48616882 0.91
      8943 0.48622982 0.91
      8934 0.48617539 0.91
      8952 0.48612100 0.91
      8991 0.48612429 0.91
      9004 0.48601233 0.91
      9057 0.48607325 0.91
      9022 0.48596138 0.91
      9017 0.48602227 0.91
      9022 0.48602558 0.91
      8995 0.48608644 0.91
      8975 0.48614729 0.91
      9058 0.48609303 0.91
      8970 0.48615385 0.91
      8996 0.48604211 0.91
      9036 0.48598794 0.91
      9016 0.48604871 0.91
      9001 0.48605201 0.91
      9047 0.48611275 0.91
      9033 0.48611603 0.91
      9024 0.48617675 0.91
      9048 0.48612259 0.91
      9004 0.48595373 0.91
      8994 0.48532705 0.91
      9019 0.48538770 0.91
      9011 0.48544833 0.91
      9020 0.48539458 0.91
      9005 0.48528373 0.91
      8948 0.48500176 0.91
      9078 0.48506234 0.91
      9128 0.48512290 0.91
      9147 0.48512640 0.91
      9260 0.48501587 0.91
      9244 0.48507638 0.91
      9261 0.48502291 0.91
      9318 0.48496947 0.91
      9393 0.48480225 0.91
      9512 0.48486271 0.91
      9556 0.48492315 0.91
      9537 0.48492669 0.91
      9471 0.48475967 0.91
      9457 0.48476324 0.91
      9351 0.48471002 0.91
      9371 0.48471360 0.91
      9434 0.48477395 0.91
      9388 0.48460728 0.91
      9431 0.48461088 0.91
      9352 0.48455779 0.91
      9344 0.48444808 0.91
      9369 0.48433848 0.91
      9351 0.48439874 0.91
      9340 0.48411957 0.91
      9347 0.48417980 0.91
      9318 0.48412698 0.91
      9344 0.48418719 0.91
      9350 0.48413439 0.91
      9357 0.48408163 0.91
      9364 0.48414179 0.91
      9422 0.48403263 0.91
      9270 0.48369818 0.91
      9317 0.48375830 0.91
      9274 0.48376208 0.91
      9267 0.48376586 0.91
      9260 0.48371336 0.91
      9233 0.48371714 0.91
      9245 0.48377718 0.91
      9152 0.48383721 0.91
      9058 0.48389722 0.91
      9077 0.48395722 0.91
      9055 0.48384848 0.91
      9062 0.48390845 0.91
      9192 0.48385598 0.91
      9191 0.48357897 0.91
      9206 0.48363890 0.91
      9171 0.48369880 0.91
      9207 0.48364649 0.91
      9140 0.48370637 0.91
      9132 0.48371014 0.91
      9139 0.48377000 0.91
      9115 0.48366165 0.91
      9039 0.48338543 0.91
      9097 0.48338928 0.91
      9119 0.48344907 0.91
      9141 0.48350885 0.91
      9045 0.48356862 0.91
      9029 0.48357242 0.91
      9057 0.48346438 0.91
      9069 0.48346821 0.91
      9050 0.48330445 0.91
      9030 0.48325248 0.91
      9032 0.48331216 0.91
      9113 0.48309290 0.91
      9256 0.48315255 0.91
      9151 0.48315644 0.91
      9159 0.48321606 0.91
      9183 0.48321993 0.91
      9193 0.48316809 0.91
      9181 0.48322767 0.91
      9141 0.48328723 0.91
      9145 0.48312406 0.91
      9121 0.48312795 0.91
      9147 0.48318747 0.91
      9193 0.48319134 0.91
      9257 0.48302842 0.91
      9422 0.48308790 0.91
      9337 0.48303623 0.91
      9332 0.48309568 0.91
      9297 0.48315511 0.91
      9285 0.48321453 0.91
      9210 0.48316285 0.91
      9143 0.48322225 0.91
      9149 0.48328163 0.91
      9139 0.48334099 0.91
      9239 0.48301194 0.91
      9372 0.48307127 0.91
      9419 0.48301973 0.91
      9293 0.48307904 0.91
      9487 0.48313833 0.91
      9462 0.48319761 0.91
      9287 0.48309068 0.91
      9377 0.48314993 0.91
      9378 0.48287710 0.91
      9268 0.48282574 0.91
      9328 0.48288495 0.91
      9287 0.48266789 0.91
      9201 0.48250629 0.91
      9340 0.48251029 0.91
      9489 0.48256944 0.91
      9423 0.48262857 0.91
      9446 0.48257740 0.91
      9576 0.48263651 0.91
      9574 0.48247517 0.91
      9627 0.48247917 0.91
      9697 0.48253823 0.91
      9791 0.48259728 0.91
      9762 0.48249116 0.91
      9656 0.48255018 0.91
      9602 0.48227920 0.91
      9743 0.48233820 0.91
      9650 0.48239717 0.91
      9507 0.48240118 0.91
      9450 0.48240519 0.91
      9472 0.48246413 0.91
      9394 0.48191949 0.91
      9471 0.48197840 0.91
      9458 0.48203729 0.91
      9450 0.48165815 0.91
      9400 0.48160763 0.91
      9491 0.48144786 0.91
      9564 0.48123370 0.91
      9639 0.48129252 0.91
      9681 0.48135132 0.91
      9688 0.48141011 0.91
      9746 0.48114169 0.91
      9795 0.48120045 0.91
      9904 0.48115023 0.91
      9875 0.48120897 0.91
      9820 0.48115876 0.91
      9666 0.48110860 0.91
      9563 0.48111287 0.91
      9464 0.48095400 0.91
      9561 0.48095830 0.91
      9528 0.48101695 0.91
      9544 0.48107558 0.91
      9460 0.48113421 0.91
      9508 0.48119282 0.91
      9518 0.48125141 0.91
      9472 0.48092981 0.91
      9484 0.48098838 0.91
      9590 0.48099267 0.91
      9593 0.48099696 0.91
      9502 0.48105548 0.91
      9441 0.48111399 0.91
      9420 0.48117249 0.91
      9499 0.48123098 0.91
      9452 0.48123521 0.91
      9444 0.48123944 0.91
      9538 0.48129788 0.91
      9479 0.48130210 0.91
      9562 0.48114376 0.91
      9649 0.48120216 0.91
      9670 0.48126055 0.91
      9579 0.48131893 0.91
      9511 0.48132313 0.91
      9506 0.48132733 0.91
      9502 0.48138567 0.91
      9522 0.48144399 0.91
      9458 0.48150231 0.91
      9441 0.48150646 0.91
      9422 0.48156475 0.91
      9361 0.48156889 0.91
      9426 0.48157303 0.91
      9377 0.48163128 0.91
      9358 0.48168951 0.91
      9310 0.48163953 0.91
      9289 0.48169773 0.91
      9382 0.48170184 0.91
      9485 0.48176002 0.91
      9552 0.48165601 0.91
      9644 0.48166012 0.91
      9528 0.48161023 0.91
      9522 0.48166835 0.91
      9459 0.48172646 0.91
      9443 0.48173055 0.91
      9431 0.48173465 0.91
      9445 0.48173874 0.91
      9598 0.48179680 0.91
      9628 0.48180087 0.91
      9676 0.48175101 0.91
      9697 0.48180902 0.91
      9660 0.48186702 0.91
      9639 0.48192501 0.91
      9575 0.48198299 0.91
      9563 0.48204095 0.91
      9442 0.48204497 0.91
      9555 0.48199508 0.91
      9530 0.48183749 0.91
      9379 0.48189540 0.91
      9376 0.48189944 0.91
      9434 0.48195732 0.91
      9445 0.48201519 0.91
      9409 0.48185776 0.91
      9320 0.48170051 0.91
      9290 0.48175834 0.91
      9349 0.48176241 0.91
      9355 0.48160535 0.91
      9425 0.48166314 0.91
      9493 0.48155989 0.91
      9453 0.48156400 0.91
      9362 0.48151448 0.91
      9270 0.48151859 0.91
      9228 0.48152271 0.91
      9275 0.48136611 0.91
      9274 0.48115620 0.91
      9247 0.48121387 0.91
      9282 0.48127153 0.91
      9320 0.48122222 0.91
      9300 0.48122639 0.91
      9214 0.48128402 0.91
      9177 0.48128817 0.91
      9233 0.48134577 0.91
      9236 0.48140335 0.91
      9212 0.48146092 0.91
      9169 0.48151848 0.91
      9150 0.48141573 0.91
      9283 0.48115299 0.91
      9271 0.48121051 0.91
      9285 0.48116135 0.91
      9270 0.48111222 0.91
      9135 0.48111640 0.91
      9166 0.48069477 0.91
      9028 0.48075221 0.91
      8936 0.48070331 0.91
      9032 0.48070757 0.91
      9070 0.48076498 0.91
      9053 0.48076923 0.91
      9048 0.48072036 0.91
      8975 0.48072462 0.91
      8892 0.48078197 0.91
      8908 0.48062700 0.91
      8929 0.48026026 0.91
      8934 0.48010581 0.91
      8896 0.48016310 0.91
      8973 0.48006169 0.91
      9039 0.48006608 0.91
      9004 0.47980632 0.91
      8983 0.47975798 0.91
      8957 0.47981520 0.91
      8984 0.47987242 0.91
      9027 0.47987684 0.91
      8942 0.47993403 0.91
      8932 0.47993844 0.91
      8955 0.47994285 0.91
      8979 0.48000000 0.91
      8877 0.48000439 0.91
      8929 0.48006152 0.91
      8905 0.48011863 0.91
      8928 0.48007028 0.91
      8851 0.48012736 0.91
      8755 0.48018443 0.91
      8754 0.48024149 0.91
      8792 0.48024583 0.91
      8866 0.48019748 0.91
      8869 0.48009650 0.91
      8767 0.48015351 0.91
      8885 0.48005261 0.91
      8834 0.48010959 0.91
      8854 0.48011395 0.91
      8856 0.48011830 0.91
      8852 0.48017525 0.91
      8856 0.48017959 0.91
      8768 0.48018393 0.91
      8797 0.48018827 0.91
      8769 0.48024516 0.91
      8734 0.48024948 0.91
      8722 0.48030635 0.91
      8668 0.48031065 0.91
      8726 0.48005246 0.91
      8775 0.48010929 0.91
      8763 0.48016610 0.91
      8969 0.48001311 0.91
      9011 0.47996506 0.91
      9011 0.47986467 0.91
      9162 0.47992143 0.91
      9187 0.47997818 0.91
      9023 0.47993019 0.91
      9008 0.47998691 0.91
      8963 0.48004362 0.91
      9014 0.47994332 0.91
      9031 0.48000000 0.91
      8950 0.48000436 0.91
      9035 0.48000872 0.91
      9013 0.48006536 0.91
      9060 0.48006970 0.91
      9097 0.48007404 0.91
      9036 0.48007838 0.91
      9085 0.48003047 0.91
      9127 0.48008705 0.91
      9136 0.48014362 0.91
      9212 0.48020017 0.91
      9229 0.48010004 0.91
      9374 0.48015657 0.91
      9342 0.48021309 0.91
      9208 0.48026959 0.91
      9218 0.48027388 0.91
      9267 0.48022599 0.91
      9330 0.48012598 0.91
      9356 0.48007817 0.91
      9427 0.48008249 0.91
      9469 0.48003472 0.91
      9445 0.47998698 0.91
      9414 0.47999132 0.91
      9377 0.47989160 0.91
      9356 0.47984395 0.91
      9337 0.47984832 0.91
      9366 0.47980071 0.91
      9376 0.47985705 0.91
      9403 0.47986141 0.91
      9422 0.47976190 0.91
      9401 0.47961060 0.91
      9409 0.47966688 0.91
      9459 0.47956757 0.91
      9468 0.47962382 0.91
      9438 0.47968007 0.91
      9448 0.47963263 0.91
      9486 0.47948164 0.91
      9470 0.47953785 0.91
      9450 0.47959404 0.91
      9495 0.47954668 0.91
      9458 0.47960285 0.91
      9510 0.47965901 0.91
      9534 0.47966339 0.91
      9532 0.47971953 0.91
      9538 0.47977564 0.91
      9392 0.47967655 0.91
      9414 0.47973264 0.91
      9491 0.47978872 0.91
      9455 0.47974138 0.91
      9488 0.47979744 0.91
      9518 0.47980179 0.91
      9386 0.47985782 0.91
      9328 0.47981049 0.91
      9315 0.47976319 0.91
      9440 0.47945795 0.91
      9463 0.47951393 0.91
      9546 0.47956989 0.91
      9584 0.47962585 0.91
      9584 0.47968179 0.91
      9503 0.47963461 0.91
      9585 0.47953593 0.91
      9435 0.47912866 0.91
      9308 0.47913314 0.91
      9307 0.47918902 0.91
      9257 0.47924488 0.91
      9178 0.47930073 0.91
      9187 0.47930517 0.91
      9186 0.47930961 0.91
      9093 0.47936542 0.91
      9081 0.47926712 0.91
      9185 0.47932291 0.91
      9174 0.47937868 0.91
      9176 0.47943445 0.91
      9230 0.47943885 0.91
      9376 0.47949459 0.91
      9345 0.47955032 0.91
      9360 0.47955470 0.91
      9343 0.47955908 0.91
      9257 0.47935829 0.91
      9255 0.47936270 0.91
      9208 0.47941837 0.91
      9302 0.47921787 0.91
      9233 0.47917112 0.91
      9322 0.47917557 0.91
      9248 0.47907771 0.91
      9319 0.47887775 0.91
      9428 0.47893333 0.91
      9220 0.47888676 0.91
      9112 0.47889126 0.91
      9121 0.47894681 0.91
      8903 0.47900234 0.91
      8982 0.47895578 0.91
      8963 0.47901129 0.91
      9028 0.47901576 0.91
      9018 0.47891823 0.91
      8948 0.47861702 0.91
      8958 0.47841803 0.91
      8968 0.47837177 0.91
      9008 0.47837637 0.91
      9082 0.47827934 0.91
      9054 0.47833475 0.91
      9036 0.47839015 0.91
      9078 0.47839473 0.91
      9091 0.47845011 0.91
      9153 0.47850547 0.91
      9160 0.47851003 0.91
      9175 0.47856537 0.91
      9193 0.47862069 0.91
      9173 0.47862523 0.91
      9211 0.47862976 0.91
      9280 0.47853281 0.91
      9280 0.47858809 0.91
      9168 0.47864335 0.91
      9272 0.47834375 0.91
      9201 0.47814584 0.91
      9161 0.47815046 0.91
      9241 0.47815508 0.91
      9176 0.47815970 0.91
      9205 0.47821489 0.91
      9187 0.47811839 0.91
      9247 0.47802198 0.91
      9043 0.47807713 0.91
      9042 0.47803126 0.91
      9023 0.47798543 0.91
      8976 0.47804054 0.91
      8984 0.47809564 0.91
      9002 0.47815073 0.91
      8996 0.47820580 0.91
      8973 0.47805907 0.91
      8968 0.47786211 0.91
      9162 0.47791715 0.91
      9190 0.47797218 0.91
      9191 0.47802719 0.91
      9172 0.47798146 0.91
      9129 0.47798610 0.91
      9100 0.47794040 0.91
      9041 0.47794505 0.91
      9125 0.47784910 0.91
      9155 0.47790404 0.91
      9144 0.47790869 0.91
      9123 0.47791334 0.91
      9227 0.47796824 0.91
      9320 0.47802313 0.91
      9375 0.47807801 0.91
      9346 0.47808262 0.91
      9240 0.47813748 0.91
      9277 0.47809184 0.91
      9272 0.47804622 0.91
      9266 0.47810104 0.91
      9276 0.47815585 0.91
      9256 0.47816044 0.91
      9271 0.47806465 0.91
      9238 0.47811942 0.91
      9186 0.47797357 0.91
      9200 0.47792807 0.91
      9303 0.47783251 0.91
      9371 0.47783716 0.91
      9301 0.47784180 0.91
      9336 0.47789650 0.91
      9300 0.47785108 0.91
      9321 0.47785572 0.91
      9313 0.47786036 0.91
      9390 0.47766503 0.91
      9401 0.47766970 0.91
      9285 0.47772433 0.91
      9285 0.47772898 0.91
      9328 0.47723475 0.91
      9296 0.47689098 0.91
      9259 0.47669690 0.91
      9247 0.47670176 0.91
      9198 0.47670662 0.91
      9193 0.47656250 0.91
      9230 0.47661702 0.91
      9248 0.47662189 0.91
      9179 0.47667638 0.91
      9146 0.47653242 0.91
      9206 0.47633905 0.91
      9277 0.47614593 0.91
      9316 0.47590361 0.91
      9385 0.47576041 0.91
      9411 0.47581482 0.91
      9267 0.47586923 0.91
      9222 0.47572614 0.91
      9183 0.47573118 0.91
      9196 0.47573621 0.91
      9343 0.47559333 0.91
      9462 0.47554911 0.91
      9367 0.47560344 0.91
      9418 0.47550999 0.91
      9641 0.47556430 0.91
      9810 0.47556936 0.91
      9869 0.47557442 0.91
      9843 0.47562869 0.91
      9806 0.47568295 0.91
      9730 0.47568798 0.91
      9597 0.47564381 0.91
      9554 0.47559967 0.91
      9626 0.47550641 0.91
      9623 0.47556061 0.91
      9551 0.47556566 0.91
      9584 0.47561983 0.91
      9519 0.47567400 0.91
      9544 0.47567903 0.91
      9516 0.47573317 0.91
      9529 0.47578730 0.91
      9571 0.47579230 0.91
      9434 0.47584641 0.91
      9453 0.47590051 0.91
      9418 0.47595459 0.91
      9452 0.47600867 0.91
      9554 0.47591542 0.91
      9558 0.47596947 0.91
      9599 0.47587629 0.91
      9452 0.47573416 0.91
      9358 0.47578817 0.91
      9314 0.47584218 0.91
      9406 0.47584715 0.91
      9455 0.47570517 0.91
      9456 0.47575914 0.91
      9392 0.47581309 0.91
      9422 0.47581807 0.91
      9576 0.47587200 0.91
      9604 0.47592593 0.91
      9730 0.47573514 0.91
      9627 0.47564234 0.91
      9581 0.47569623 0.91
      9622 0.47575010 0.91
      9571 0.47580397 0.91
      9535 0.47585782 0.91
      9465 0.47591166 0.91
      9448 0.47591661 0.91
      9459 0.47587269 0.91
      9517 0.47587764 0.91
      9556 0.47588259 0.91
      9570 0.47583872 0.91
      9623 0.47584368 0.91
      9645 0.47589744 0.91
      9645 0.47585358 0.91
      9781 0.47585853 0.91
      9702 0.47586348 0.91
      9634 0.47591720 0.91
      9692 0.47597090 0.91
      9699 0.47587832 0.91
      9629 0.47593200 0.91
      9601 0.47588819 0.91
      9551 0.47594185 0.91
      9499 0.47599550 0.91
      9524 0.47590300 0.91
      9452 0.47595662 0.91
      9412 0.47601023 0.91
      9467 0.47606383 0.91
      9528 0.47602004 0.91
      9547 0.47602495 0.91
      9519 0.47598119 0.91
      9545 0.47598610 0.91
      9483 0.47603964 0.91
      9416 0.47604454 0.91
      9528 0.47609806 0.91
      9558 0.47595712 0.91
      9402 0.47576778 0.91
      9332 0.47577272 0.91
      9338 0.47582619 0.91
      9381 0.47573409 0.91
      9346 0.47578754 0.91
      9430 0.47569551 0.91
      9375 0.47565200 0.91
      9523 0.47570541 0.91
      9571 0.47566191 0.91
      9563 0.47571530 0.91
      9659 0.47557501 0.91
      9713 0.47562837 0.91
      9741 0.47563333 0.91
      9682 0.47563829 0.91
      9627 0.47569162 0.91
      9621 0.47574494 0.91
      9628 0.47550813 0.91
      9565 0.47546480 0.91
      9569 0.47551808 0.91
      9535 0.47557136 0.91
      9658 0.47557632 0.91
      9642 0.47558128 0.91
      9572 0.47563452 0.91
      9631 0.47549467 0.91
      9789 0.47549964 0.91
      9829 0.47540817 0.91
      9830 0.47546137 0.91
      9769 0.47536996 0.91
      9751 0.47532678 0.91
      9709 0.47537994 0.91
      9685 0.47543309 0.91
      9587 0.47548622 0.91
      9643 0.47539490 0.91
      9639 0.47544801 0.91
      9568 0.47550111 0.91
      9560 0.47555421 0.91
      9537 0.47546292 0.91
      9476 0.47546788 0.91
      9530 0.47547284 0.91
      9452 0.47552589 0.91
      9435 0.47553084 0.91
      9502 0.47553579 0.91
      9448 0.47558880 0.91
      9322 0.47554568 0.91
      9274 0.47559867 0.91
      9392 0.47550752 0.91
      9329 0.47556049 0.91
      9389 0.47561345 0.91
      9415 0.47566640 0.91
      9337 0.47571933 0.91
      9304 0.47553224 0.91
      9387 0.47544125 0.91
      9369 0.47539827 0.91
      9399 0.47540323 0.91
      9352 0.47536027 0.91
      9288 0.47541314 0.91
      9470 0.47546599 0.91
      9409 0.47551884 0.91
      9503 0.47533226 0.91
      9374 0.47533723 0.91
      9376 0.47524653 0.91
      9258 0.47529933 0.91
      9269 0.47535211 0.91
      9200 0.47530926 0.91
      9261 0.47526644 0.91
      9340 0.47531919 0.91
      9273 0.47537193 0.91
      9184 0.47542467 0.91
      9184 0.47547739 0.91
      9149 0.47553010 0.91
      9247 0.47558280 0.91
      9286 0.47563549 0.91
      9232 0.47564038 0.91
      9224 0.47569305 0.91
      9302 0.47574571 0.91
      9350 0.47575058 0.91
      9385 0.47561220 0.91
      9427 0.47566483 0.91
      9406 0.47571744 0.91
      9548 0.47567459 0.91
      9490 0.47563177 0.91
      9546 0.47568435 0.91
      9568 0.47573692 0.91
      9578 0.47569410 0.91
      9553 0.47574664 0.91
      9455 0.47575150 0.91
      9389 0.47580403 0.91
      9505 0.47585654 0.91
      9521 0.47590905 0.91
      9417 0.47581856 0.91
      9465 0.47582341 0.91
      9510 0.47568541 0.91
      9526 0.47573787 0.91
      9470 0.47579032 0.91
      9577 0.47579516 0.91
      9575 0.47584758 0.91
      9575 0.47590000 0.91
      9650 0.47542948 0.91
      9637 0.47543439 0.91
      9720 0.47529694 0.91
      9731 0.47534930 0.91
      9739 0.47540166 0.91
      9725 0.47535914 0.91
      9818 0.47541147 0.91
      9812 0.47546379 0.91
      9826 0.47551611 0.91
      9731 0.47542618 0.91
      9764 0.47547847 0.91
      9774 0.47553075 0.91
      9837 0.47558302 0.91
      9871 0.47563528 0.91
      9874 0.47568752 0.91
      9815 0.47564498 0.91
      9781 0.47569721 0.91
      9857 0.47574943 0.91
      9885 0.47575426 0.91
 1.002e+04 0.47580645 0.91
 1.001e+04 0.47585864 0.91
 1.006e+04 0.47591081 0.91
  1.01e+04 0.47572622 0.91
 1.006e+04 0.47577837 0.91
 1.005e+04 0.47564128 0.91
  1.01e+04 0.47559885 0.91
 1.007e+04 0.47560370 0.91
 1.004e+04 0.47565580 0.91
      9945 0.47570790 0.91
      9929 0.47557100 0.91
      9978 0.47562308 0.91
      9921 0.47562792 0.91
      9941 0.47563275 0.91
      9982 0.47544886 0.91
      9947 0.47535944 0.91
      9830 0.47536433 0.91
      9938 0.47541634 0.91
      9895 0.47542121 0.91
      9955 0.47547319 0.91
      9921 0.47552517 0.91
      9831 0.47553002 0.91
      9658 0.47548777 0.91
      9654 0.47553971 0.91
      9671 0.47549748 0.91
      9811 0.47554940 0.91
      9780 0.47560131 0.91
      9871 0.47565321 0.91
      9818 0.47570510 0.91
      9805 0.47561579 0.91
      9899 0.47566766 0.91
      9864 0.47571951 0.91
      9844 0.47572432 0.91
      9945 0.47577615 0.91
      9919 0.47573391 0.91
      9929 0.47564470 0.91
      9972 0.47569650 0.91
      9997 0.47574830 0.91
      9912 0.47570610 0.91
      9886 0.47561698 0.91
      9837 0.47552793 0.91
      9830 0.47553275 0.91
 1.001e+04 0.47544379 0.91
 1.004e+04 0.47549551 0.91
 1.013e+04 0.47554723 0.91
 1.014e+04 0.47559894 0.91
 1.004e+04 0.47546315 0.91
 1.005e+04 0.47528068 0.91
      9994 0.47533235 0.91
 1.005e+04 0.47533721 0.91
 1.012e+04 0.47538886 0.91
  1.02e+04 0.47534691 0.91
  1.01e+04 0.47535177 0.91
 1.011e+04 0.47535662 0.91
  1.01e+04 0.47540822 0.91
      9932 0.47536631 0.91
      9985 0.47527770 0.91
      9906 0.47532927 0.91
 1.001e+04 0.47528741 0.91
     1e+04 0.47533897 0.91
 1.002e+04 0.47539051 0.91
      9981 0.47544204 0.91
      9900 0.47540018 0.91
      9908 0.47526502 0.91
      9921 0.47522324 0.91
      9844 0.47518148 0.91
      9858 0.47523296 0.91
      9707 0.47528443 0.91
      9738 0.47528927 0.91
      9829 0.47534072 0.91
      9851 0.47539216 0.91
      9765 0.47544358 0.91
      9897 0.47544840 0.91
      9858 0.47549980 0.91
      9967 0.47550461 0.91
      9863 0.47536970 0.91
      9935 0.47532798 0.91
      9997 0.47533281 0.91
      9986 0.47538416 0.91
     1e+04 0.47529596 0.91
 1.007e+04 0.47525430 0.91
 1.002e+04 0.47530562 0.91
      9860 0.47531045 0.91
      9867 0.47531528 0.91
      9772 0.47532011 0.91
      9763 0.47537138 0.91
      9699 0.47528331 0.91
      9739 0.47533457 0.91
      9645 0.47538582 0.91
      9695 0.47534420 0.91
      9695 0.47539543 0.91
      9641 0.47530744 0.91
      9703 0.47526588 0.91
      9617 0.47531707 0.91
      9586 0.47536826 0.91
      9519 0.47541943 0.91
      9539 0.47533151 0.91
      9569 0.47538267 0.91
      9575 0.47543381 0.91
      9532 0.47534594 0.91
      9526 0.47539706 0.91
      9515 0.47535554 0.91
      9424 0.47540664 0.91
      9398 0.47536514 0.91
      9406 0.47536994 0.91
      9370 0.47537473 0.91
      9371 0.47524078 0.91
      9205 0.47519938 0.91
      9168 0.47511180 0.91
      9247 0.47511664 0.91
      9337 0.47502915 0.91
      9334 0.47503400 0.91
      9356 0.47503885 0.91
      9425 0.47508983 0.91
      9446 0.47514080 0.91
      9437 0.47496118 0.91
      9380 0.47501213 0.91
      9368 0.47492482 0.91
      9505 0.47488363 0.91
      9544 0.47493455 0.91
      9533 0.47498546 0.91
      9576 0.47503635 0.91
      9586 0.47508724 0.91
      9467 0.47509207 0.91
      9447 0.47505087 0.91
      9377 0.47510172 0.91
      9408 0.47515257 0.91
      9399 0.47515738 0.91
      9314 0.47520821 0.91
      9411 0.47521301 0.91
      9368 0.47503387 0.91
      9379 0.47499274 0.91
      9291 0.47504353 0.91
      9196 0.47500242 0.91
      9135 0.47500725 0.91
      9232 0.47501208 0.91
      9232 0.47501691 0.91
      9141 0.47502174 0.91
      9164 0.47507246 0.91
      9267 0.47512318 0.91
      9266 0.47512798 0.91
      9074 0.47517867 0.91
      9089 0.47518347 0.91
      9032 0.47482153 0.91
      9144 0.47487219 0.91
      9228 0.47483124 0.91
      9235 0.47488188 0.91
      9207 0.47484095 0.91
      9105 0.47475429 0.91
      9066 0.47475915 0.91
      9174 0.47480975 0.91
      9230 0.47486034 0.91
      9251 0.47491091 0.91
      9374 0.47477859 0.91
      9366 0.47478345 0.91
      9390 0.47483399 0.91
      9324 0.47479315 0.91
      9259 0.47475233 0.91
      9221 0.47466590 0.91
      9167 0.47467077 0.91
      9154 0.47472126 0.91
      9104 0.47477174 0.91
      9151 0.47477659 0.91
      9233 0.47478144 0.91
      9214 0.47483189 0.91
      9213 0.47488234 0.91
      9232 0.47479597 0.91
      9323 0.47484639 0.91
      9303 0.47489680 0.91
      9263 0.47481048 0.91
      9322 0.47486087 0.91
      9242 0.47491125 0.91
      9330 0.47491607 0.91
      9294 0.47496643 0.91
      9279 0.47501678 0.91
      9288 0.47506713 0.91
      9218 0.47511746 0.91
      9270 0.47512223 0.91
      9255 0.47512700 0.91
      9278 0.47517730 0.91
      9181 0.47518206 0.91
      9267 0.47482290 0.91
      9308 0.47487317 0.91
      9331 0.47483254 0.91
      9349 0.47488279 0.91
      9441 0.47479675 0.91
      9446 0.47480157 0.91
      9408 0.47476099 0.91
      9399 0.47481120 0.91
